State Weekly Claims for Unemplyment Insurance Data Not Seasonally Adjusted,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate,,,
Georgia,6/16/01,"10,960",6/9/01,"57,085","3,802,990",1.5,,,
Georgia,6/23/01,"11,258",6/16/01,"58,540","3,802,990",1.54,,,
Georgia,6/30/01,"9,705",6/23/01,"58,683","3,802,990",1.54,,,
Georgia,7/7/01,"11,740",6/30/01,"59,492","3,802,990",1.56,,,
Georgia,7/14/01,"22,797",7/7/01,"73,262","3,820,727",1.92,,,
Georgia,7/21/01,"14,499",7/14/01,"64,218","3,820,727",1.68,,,
Georgia,7/28/01,"12,313",7/21/01,"64,212","3,820,727",1.68,,,
Georgia,8/4/01,"10,213",7/28/01,"63,136","3,820,727",1.65,,,
Georgia,8/11/01,"12,915",8/4/01,"64,388","3,820,727",1.69,,,
Georgia,8/18/01,"9,640",8/11/01,"64,156","3,820,727",1.68,,,
Georgia,8/25/01,"8,941",8/18/01,"59,628","3,820,727",1.56,,,
Georgia,9/1/01,"8,548",8/25/01,"60,879","3,820,727",1.59,,,
Georgia,9/8/01,"9,042",9/1/01,"60,748","3,820,727",1.59,,,
Georgia,9/15/01,"10,364",9/8/01,"62,438","3,820,727",1.63,,,
Georgia,9/22/01,"9,837",9/15/01,"60,721","3,820,727",1.59,,,
Georgia,9/29/01,"12,869",9/22/01,"63,908","3,820,727",1.67,,,
Georgia,10/6/01,"12,522",9/29/01,"64,485","3,820,727",1.69,,,
Georgia,10/13/01,"14,295",10/6/01,"69,137","3,825,758",1.81,,,
Georgia,10/20/01,"13,070",10/13/01,"68,786","3,825,758",1.8,,,
Georgia,10/27/01,"16,232",10/20/01,"74,181","3,825,758",1.94,,,
Georgia,11/3/01,"13,496",10/27/01,"72,022","3,825,758",1.88,,,
Georgia,11/10/01,"12,942",11/3/01,"73,996","3,825,758",1.93,,,
Georgia,11/17/01,"12,442",11/10/01,"75,494","3,825,758",1.97,,,
Georgia,11/24/01,"7,947",11/17/01,"69,353","3,825,758",1.81,,,
Georgia,12/1/01,"23,296",11/24/01,"89,817","3,825,758",2.35,,,
Georgia,12/8/01,"13,335",12/1/01,"78,656","3,825,758",2.06,,,
Georgia,12/15/01,"12,053",12/8/01,"78,877","3,825,758",2.06,,,
Georgia,12/22/01,"11,936",12/15/01,"78,934","3,825,758",2.06,,,
Georgia,12/29/01,"9,597",12/22/01,"75,698","3,825,758",1.98,,,
Georgia,1/5/02,"19,482",12/29/01,"89,443","3,825,758",2.34,,,
Georgia,1/12/02,"23,922",1/5/02,"99,037","3,824,191",2.59,,,
Georgia,1/19/02,"26,440",1/12/02,"103,955","3,824,191",2.72,,,
Georgia,1/26/02,"16,575",1/19/02,"92,745","3,824,191",2.43,,,
Georgia,2/2/02,"10,898",1/26/02,"84,805","3,824,191",2.22,,,
Georgia,2/9/02,"10,534",2/2/02,"81,582","3,824,191",2.13,,,
Georgia,2/16/02,"10,029",2/9/02,"81,401","3,824,191",2.13,,,
Georgia,2/23/02,"12,736",2/16/02,"83,034","3,824,191",2.17,,,
Georgia,3/2/02,"9,214",2/23/02,"78,788","3,824,191",2.06,,,
Georgia,3/9/02,"9,925",3/2/02,"76,986","3,824,191",2.01,,,
Georgia,3/16/02,"8,494",3/9/02,"77,883","3,824,191",2.04,,,
Georgia,3/23/02,"8,757",3/16/02,"79,120","3,824,191",2.07,,,
Georgia,3/30/02,"9,196",3/23/02,"72,781","3,824,191",1.9,,,
Georgia,4/6/02,"10,881",3/30/02,"72,791","3,824,191",1.9,,,
Georgia,4/13/02,"11,932",4/6/02,"75,618","3,815,119",1.98,,,
Georgia,4/20/02,"9,639",4/13/02,"72,564","3,815,119",1.9,,,
Georgia,4/27/02,"7,856",4/20/02,"69,259","3,815,119",1.82,,,
