State Weekly Claims for Unemplyment Insurance Data Not Seasonally Adjusted,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate,,,
Kentucky,1/7/2012,"9,132",12/31/2011,"46,872","1,680,853",2.79,,,
Kentucky,1/14/2012,"6,244",1/7/2012,"46,279","1,680,853",2.75,,,
Kentucky,1/21/2012,"5,418",1/14/2012,"41,452","1,680,853",2.47,,,
Kentucky,1/28/2012,"5,574",1/21/2012,"42,465","1,680,853",2.53,,,
Kentucky,2/4/2012,"5,553",1/28/2012,"42,527","1,680,853",2.53,,,
Kentucky,2/11/2012,"4,487",2/4/2012,"43,171","1,680,853",2.57,,,
Kentucky,2/18/2012,"4,275",2/11/2012,"42,831","1,680,853",2.55,,,
Kentucky,2/25/2012,"4,117",2/18/2012,"41,240","1,680,853",2.45,,,
Kentucky,3/3/2012,"3,833",2/25/2012,"41,703","1,680,853",2.48,,,
Kentucky,3/10/2012,"4,575",3/3/2012,"39,679","1,680,853",2.36,,,
Kentucky,3/17/2012,"4,032",3/10/2012,"39,790","1,680,853",2.37,,,
Kentucky,3/24/2012,"4,058",3/17/2012,"37,500","1,680,853",2.23,,,
Kentucky,3/31/2012,"4,408",3/24/2012,"37,557","1,680,853",2.23,,,
Kentucky,4/7/2012,"5,228",3/31/2012,"35,060","1,686,588",2.08,,,
Kentucky,4/14/2012,"4,684",4/7/2012,"35,109","1,686,588",2.08,,,
Kentucky,4/21/2012,"4,000",4/14/2012,"34,278","1,686,588",2.03,,,
Kentucky,4/28/2012,"4,313",4/21/2012,"33,050","1,686,588",1.96,,,
Kentucky,5/5/2012,"4,398",4/28/2012,"33,397","1,686,588",1.98,,,
Kentucky,5/12/2012,"4,064",5/5/2012,"32,211","1,686,588",1.91,,,
Kentucky,5/19/2012,"4,278",5/12/2012,"32,968","1,686,588",1.95,,,
Kentucky,5/26/2012,"4,586",5/19/2012,"32,043","1,686,588",1.9,,,
Kentucky,6/2/2012,"4,272",5/26/2012,"32,326","1,686,588",1.92,,,
Kentucky,6/9/2012,"4,294",6/2/2012,"33,547","1,686,588",1.99,,,
Kentucky,6/16/2012,"4,280",6/9/2012,"32,349","1,686,588",1.92,,,
Kentucky,6/23/2012,"3,968",6/16/2012,"33,938","1,686,588",2.01,,,
Kentucky,6/30/2012,"6,220",6/23/2012,"33,214","1,686,588",1.97,,,
Kentucky,7/7/2012,"10,452",6/30/2012,"33,061","1,692,807",1.95,,,
Kentucky,7/14/2012,"5,548",7/7/2012,"36,013","1,692,807",2.13,,,
Kentucky,7/21/2012,"9,621",7/14/2012,"37,348","1,692,807",2.21,,,
Kentucky,7/28/2012,"4,737",7/21/2012,"38,345","1,692,807",2.27,,,
Kentucky,8/4/2012,"4,921",7/28/2012,"36,700","1,692,807",2.17,,,
Kentucky,8/11/2012,"4,253",8/4/2012,"34,630","1,692,807",2.05,,,
Kentucky,8/18/2012,"4,201",8/11/2012,"35,091","1,692,807",2.07,,,
Kentucky,8/25/2012,"4,289",8/18/2012,"34,618","1,692,807",2.05,,,
Kentucky,9/1/2012,"4,815",8/25/2012,"33,556","1,692,807",1.98,,,
Kentucky,9/8/2012,"4,101",9/1/2012,"33,523","1,692,807",1.98,,,
Kentucky,9/15/2012,"3,391",9/8/2012,"33,555","1,692,807",1.98,,,
Kentucky,9/22/2012,"3,763",9/15/2012,"32,649","1,692,807",1.93,,,
Kentucky,9/29/2012,"3,864",9/22/2012,"32,531","1,692,807",1.92,,,
Kentucky,10/6/2012,"5,290",9/29/2012,"32,523","1,701,838",1.91,,,
Kentucky,10/13/2012,"4,308",10/6/2012,"31,710","1,701,838",1.86,,,
Kentucky,10/20/2012,"3,994",10/13/2012,"33,102","1,701,838",1.95,,,
Kentucky,10/27/2012,"4,440",10/20/2012,"32,449","1,701,838",1.91,,,
